property_id,rental_price,bedrooms,bathrooms,car_spaces,property_type,suburb,year,quarter,address
17625019,850.0,2,2,1,Apartment / Unit / Flat,docklands,2025,2,"15 Caravel Lane, Docklands, VIC 3008"
17625502,750.0,2,1,1,Apartment / Unit / Flat,docklands,2025,2,"100 Harbour Esplanade, Docklands, VIC 3008"
17625800,750.0,2,1,1,Apartment / Unit / Flat,docklands,2025,2,"883 Collins Street, Docklands, VIC 3008"
17523590,345.0,2,1,1,Apartment / Unit / Flat,mirboo north,2025,2,"41 Baromi Road Mirboo, North, VIC 3871"
17527070,420.0,3,1,2,House,mirboo north,2025,2,"Baths Road Mirboo, North, VIC 3871"
17542751,340.0,2,1,2,House,mirboo north,2025,2,"Boolarra South Mirboo North Road Mirboo, North, VIC 3871"
17557592,700.0,3,2,1,Townhouse,doncaster east-donvale,2025,2,"3 Nonda Avenue Doncaster, East, VIC 3109"
17569413,700.0,3,1,2,House,doncaster east-donvale,2025,2,"Gedye Street Doncaster, East, VIC 3109"
17580753,880.0,3,2,2,House,doncaster east-donvale,2025,2,"Maggs Street Doncaster, East, VIC 3109"
17583780,670.0,3,2,2,Apartment / Unit / Flat,doncaster east-donvale,2025,2,"6 Maggs Street Doncaster, East, VIC 3109"
17590830,900.0,4,2,2,Townhouse,doncaster east-donvale,2025,2,"42 Bowen Road Doncaster, East, VIC 3109"
17591439,720.0,3,1,1,House,doncaster east-donvale,2025,2,"Harry Street Doncaster, East, VIC 3109"
17596670,500.0,1,1,1,Apartment / Unit / Flat,doncaster east-donvale,2025,2,"874 Doncaster Road Doncaster, East, VIC 3109"
17598803,595.0,3,1,1,Townhouse,doncaster east-donvale,2025,2,"207 Reynolds Road Doncaster, East, VIC 3109"
17601552,720.0,4,2,3,House,doncaster east-donvale,2025,2,"Serpells Road Doncaster, East, VIC 3109"
17604437,1100.0,4,3,2,House,doncaster east-donvale,2025,2,"66 George Street Doncaster, East, VIC 3109"
17606363,850.0,4,2,2,House,doncaster east-donvale,2025,2,"14 Churchill Street Doncaster, East, VIC 3109"
17608869,770.0,3,2,1,House,doncaster east-donvale,2025,2,"Doncaster Road Doncaster, East, VIC 3109"
17611036,620.0,2,1,2,Apartment / Unit / Flat,doncaster east-donvale,2025,2,"1047 Doncaster Road Doncaster, East, VIC 3109"
17612029,1100.0,4,3,1,Townhouse,doncaster east-donvale,2025,2,"Renshaw Street Doncaster, East, VIC 3109"
17612783,770.0,3,2,2,House,doncaster east-donvale,2025,2,"Renshaw Street Doncaster, East, VIC 3109"
17616151,920.0,4,2,2,Townhouse,doncaster east-donvale,2025,2,"218 Blackburn Road Doncaster, East, VIC 3109"
17616343,790.0,4,2,2,House,doncaster east-donvale,2025,2,"Boronia Grove Doncaster, East, VIC 3109"
17616346,745.0,4,2,2,House,doncaster east-donvale,2025,2,"Owens Street Doncaster, East, VIC 3109"
17618418,695.0,3,2,2,Apartment / Unit / Flat,doncaster east-donvale,2025,2,"1 Roger Street Doncaster, East, VIC 3109"
17619243,700.0,3,3,2,Townhouse,doncaster east-donvale,2025,2,"12 Nonda Avenue Doncaster, East, VIC 3109"
17431593,370.0,3,1,1,House,clunes,2025,2,"Leslie Street, Clunes, VIC 3370"
16910686,760.0,3,2,2,Townhouse,edithvale,2025,2,"2 Bapaume Avenue, Edithvale, VIC 3196"
17584437,550.0,2,1,1,Apartment / Unit / Flat,edithvale,2025,2,"101 Edithvale Road, Edithvale, VIC 3196"
17585004,875.0,4,3,2,House,edithvale,2025,2,"66a Bayside Avenue, Edithvale, VIC 3196"
17592840,1050.0,4,2,2,Townhouse,edithvale,2025,2,"198 Station St, Edithvale, VIC 3196"
17592954,850.0,3,3,2,Townhouse,edithvale,2025,2,"198 Station St, Edithvale, VIC 3196"
17600782,600.0,2,1,2,House,mentone-parkdale-mordialloc,2025,2,"Macgregor Street, Parkdale, VIC 3195"
17613197,500.0,2,1,1,Apartment / Unit / Flat,edithvale,2025,2,"197 Station Street, Edithvale, VIC 3196"
17613955,565.0,2,2,2,Townhouse,bonbeach,2025,2,"16 Williams Grove, Bonbeach, VIC 3196"
17615230,570.0,2,1,1,Apartment / Unit / Flat,bonbeach,2025,2,"1a Genoa Avenue, Bonbeach, VIC 3196"
17618215,480.0,2,1,1,Apartment / Unit / Flat,aspendale-chelsea-carrum,2025,2,"13 Glenola Road, Chelsea, VIC 3196"
17618697,600.0,3,1,2,House,bonbeach,2025,2,"Devon Court, Bonbeach, VIC 3196"
17619611,550.0,3,1,2,House,mentone-parkdale-mordialloc,2025,2,"Brownfield Street, Parkdale, VIC 3195"
17629052,495.0,2,2,1,Townhouse,bonbeach,2025,2,"431 Station Street, Bonbeach, VIC 3196"
17631761,610.0,2,1,1,Apartment / Unit / Flat,mentone-parkdale-mordialloc,2025,2,"4 Gipps Av, Mordialloc, VIC 3195"
17631798,550.0,2,1,1,Apartment / Unit / Flat,mentone-parkdale-mordialloc,2025,2,"174 Beach Road, Parkdale, VIC 3195"
16588446,790.0,3,2,1,Apartment / Unit / Flat,elsternwick,2025,2,"367 Kooyong Road, Elsternwick, VIC 3185"
16810543,550.0,2,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"4 Yorston Court, Elsternwick, VIC 3185"
17371158,560.0,2,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"Beavis Street, Elsternwick, VIC 3185"
17552554,2350.0,3,2,4,Apartment / Unit / Flat,elsternwick,2025,2,"Mccombie Street, Elsternwick, VIC 3185"
17566342,625.0,2,2,1,Apartment / Unit / Flat,elsternwick,2025,2,"538 Glen Huntly Road, Elsternwick, VIC 3185"
17576070,450.0,1,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"138 Glen Eira Rd, Elsternwick, VIC 3185"
17581277,850.0,3,1,2,House,elsternwick,2025,2,"Glen Huntly Road, Elsternwick, VIC 3185"
17584508,695.0,2,2,1,Apartment / Unit / Flat,elsternwick,2025,2,"241 Glen Huntly Road, Elsternwick, VIC 3185"
17592654,600.0,2,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"23 Hartington St, Elsternwick, VIC 3185"
17598666,625.0,3,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"23 Trevelyan Street, Elsternwick, VIC 3185"
17602525,750.0,2,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"2 Gordon Street, Elsternwick, VIC 3185"
17602842,550.0,1,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"9 Beavis Street, Elsternwick, VIC 3185"
17613355,850.0,2,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"17 Gordon Street, Elsternwick, VIC 3185"
17613606,580.0,2,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"293 Kooyong Road, Elsternwick, VIC 3185"
17613675,730.0,3,2,1,House,elsternwick,2025,2,"29 College Street, Elsternwick, VIC 3185"
17613757,730.0,3,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"33 Hartington Street, Elsternwick, VIC 3185"
17615121,800.0,3,1,2,Apartment / Unit / Flat,elsternwick,2025,2,"309 Glen Eira Rd, Elsternwick, VIC 3185"
17619506,520.0,2,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"11 Downshire Rd, Elsternwick, VIC 3185"
17620393,755.0,3,2,2,Apartment / Unit / Flat,elsternwick,2025,2,"25 Clarence Street, Elsternwick, VIC 3185"
17622199,315.0,1,1,1,Apartment / Unit / Flat,elsternwick,2025,2,"32 Clarence Street, Elsternwick, VIC 3185"
16461161,635.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"40 Southey Street, Elwood, VIC 3184"
17648608,450.0,1,1,1,Apartment / Unit / Flat,elwood,2025,2,"86 Ruskin Street, Elwood, VIC 3184"
17651994,550.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"7a Coleridge Street, Elwood, VIC 3184"
17652742,780.0,2,2,1,Apartment / Unit / Flat,elwood,2025,2,"3 Docker Street, Elwood, VIC 3184"
17659166,975.0,3,2,1,Apartment / Unit / Flat,elwood,2025,2,"23 Dickens Street, Elwood, VIC 3184"
17662069,695.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"5 Milton Street, Elwood, VIC 3184"
17662755,450.0,1,1,1,Apartment / Unit / Flat,elwood,2025,2,"39 Vautier Street, Elwood, VIC 3184"
17665102,595.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"37 Ruskin Street, Elwood, VIC 3184"
17666940,500.0,1,1,1,Apartment / Unit / Flat,elwood,2025,2,"91 Ormond Esplanade, Elwood, VIC 3184"
17672835,620.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"12 Daley Street, Elwood, VIC 3184"
17673231,580.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"3 Milton Street, Elwood, VIC 3184"
17673232,1000.0,3,1,2,House,elwood,2025,2,"Ruskin Street, Elwood, VIC 3184"
17674286,550.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"43 Shelley Street, Elwood, VIC 3184"
17674979,550.0,1,1,1,Apartment / Unit / Flat,elwood,2025,2,"16 Byron Street, Elwood, VIC 3184"
17675530,1150.0,3,3,1,Townhouse,elwood,2025,2,"509 St Kilda Street, Elwood, VIC 3184"
17675598,625.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"125 Glen Huntly Road, Elwood, VIC 3184"
17676716,520.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"15 Southey Street, Elwood, VIC 3184"
17678020,640.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"10 Dickens Street, Elwood, VIC 3184"
17678445,800.0,2,2,1,Apartment / Unit / Flat,elwood,2025,2,"12 Shelley Street, Elwood, VIC 3184"
17680830,670.0,3,1,1,Apartment / Unit / Flat,elwood,2025,2,"189 Brighton Road, Elwood, VIC 3184"
17682176,750.0,2,1,1,Apartment / Unit / Flat,elwood,2025,2,"8a Dickens Street, Elwood, VIC 3184"
17406494,750.0,3,1,2,House,fairfield-alphington,2025,2,"Arthur Street, Fairfield, VIC 3078"
17606484,560.0,2,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"266 Station Street, Fairfield, VIC 3078"
17606855,520.0,2,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"242 Arthur Street, Fairfield, VIC 3078"
17617637,390.0,1,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"31 Rathmines Street, Fairfield, VIC 3078"
17638586,1100.0,3,2,2,House,fairfield-alphington,2025,2,"Christmas Street, Fairfield, VIC 3078"
17641953,500.0,2,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"68 Station Street, Fairfield, VIC 3078"
17649318,1375.0,4,3,2,House,fairfield-alphington,2025,2,"261b Gillies Street, Fairfield, VIC 3078"
17651469,595.0,2,1,1,House,fairfield-alphington,2025,2,"Rathmines Street, Fairfield, VIC 3078"
17651499,385.0,1,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"185 Station Street, Fairfield, VIC 3078"
17655330,400.0,1,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"47 Station Street, Fairfield, VIC 3078"
17655944,480.0,2,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"20 Rathmines Street, Fairfield, VIC 3078"
17659549,695.0,2,1,1,House,northcote,2025,2,"Northcote Street, Northcote, VIC 3070"
17659735,550.0,2,1,1,Apartment / Unit / Flat,kew,2025,2,"1a Wimba Avenue, Kew, VIC 3101"
17660179,525.0,1,1,2,House,collingwood-abbotsford,2025,2,"251 Johnston Street, Abbotsford, VIC 3067"
17660186,350.0,1,1,1,Apartment / Unit / Flat,fairfield-alphington,2025,2,"26 Rushall Street, Fairfield, VIC 3078"
17660338,470.0,2,1,1,Apartment / Unit / Flat,thornbury,2025,2,"86 Flinders St, Thornbury, VIC 3071"
17661601,580.0,2,1,1,Apartment / Unit / Flat,northcote,2025,2,"4 Beavers Road, Northcote, VIC 3070"
17661659,450.0,1,1,1,Apartment / Unit / Flat,thornbury,2025,2,"143 Smith Street, Thornbury, VIC 3071"
17663664,590.0,2,1,1,Townhouse,kew,2025,2,"10 Loxton Street, Kew, VIC 3101"
17664367,1550.0,4,3,2,House,kew,2025,2,"Orford Avenue, Kew, VIC 3101"
16405996,650.0,3,2,2,House,ferntree gully,2025,2,"8 Meagher Road Ferntree, Gully, VIC 3156"
16410976,370.0,1,1,1,Apartment / Unit / Flat,ferntree gully,2025,2,"10a Florida Drive Ferntree, Gully, VIC 3156"
16952512,790.0,3,1,2,House,ferntree gully,2025,2,"Bracken Court Ferntree, Gully, VIC 3156"
17330375,495.0,3,1,1,House,ferntree gully,2025,2,"Moira Avenue Ferntree, Gully, VIC 3156"
17457125,580.0,3,2,1,Apartment / Unit / Flat,ferntree gully,2025,2,"1 Mason Street Ferntree, Gully, VIC 3156"
17516508,750.0,5,2,2,House,ferntree gully,2025,2,"12 Wilson Street Ferntree, Gully, VIC 3156"
17524685,650.0,3,2,2,Apartment / Unit / Flat,ferntree gully,2025,2,"17 Wattletree Road Ferntree, Gully, VIC 3156"
17530080,575.0,3,1,2,House,ferntree gully,2025,2,"Kilander Court Ferntree, Gully, VIC 3156"
17547611,660.0,3,2,2,Apartment / Unit / Flat,ferntree gully,2025,2,"23 Gibbs Road Ferntree, Gully, VIC 3156"
17553955,625.0,3,1,1,House,ferntree gully,2025,2,"Glenfern Road Ferntree, Gully, VIC 3156"
17554255,650.0,4,2,2,House,ferntree gully,2025,2,"Cinerea Avenue Ferntree, Gully, VIC 3156"
17559339,790.0,4,3,1,Apartment / Unit / Flat,ferntree gully,2025,2,"45 Park Boulevard Ferntree, Gully, VIC 3156"
17560108,600.0,3,1,2,House,ferntree gully,2025,2,"Bursaria Avenue Ferntree, Gully, VIC 3156"
17560894,610.0,3,2,2,House,ferntree gully,2025,2,"Sandgate Boulevard Ferntree, Gully, VIC 3156"
17566436,600.0,3,1,1,House,ferntree gully,2025,2,"Windermere Drive Ferntree, Gully, VIC 3156"
17567807,580.0,3,1,2,House,ferntree gully,2025,2,"Burwood Highway Ferntree, Gully, VIC 3156"
17572547,550.0,3,1,1,House,ferntree gully,2025,2,"Austin Street Ferntree, Gully, VIC 3156"
17574329,530.0,3,1,1,House,ferntree gully,2025,2,"22 Gaydon Street Ferntree, Gully, VIC 3156"
17575775,500.0,3,1,1,Apartment / Unit / Flat,ferntree gully,2025,2,"36 Adele Avenue Ferntree, Gully, VIC 3156"
17579993,550.0,3,1,2,House,ferntree gully,2025,2,"Holme Road Ferntree, Gully, VIC 3156"
15532905,580.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"338 Gore Street, Fitzroy, VIC 3065"
15993011,800.0,2,2,1,Apartment / Unit / Flat,fitzroy,2025,2,"61 Johnston Street, Fitzroy, VIC 3065"
17579696,1500.0,3,2,1,Apartment / Unit / Flat,fitzroy,2025,2,"363 George Street, Fitzroy, VIC 3065"
17581551,550.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"338 Gore Street, Fitzroy, VIC 3065"
17585753,1050.0,4,1,2,House,fitzroy,2025,2,"Gore Street, Fitzroy, VIC 3065"
17589750,1200.0,3,2,2,Townhouse,fitzroy,2025,2,"Little George Street, Fitzroy, VIC 3065"
17609286,420.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"65 George Street, Fitzroy, VIC 3065"
17623400,590.0,3,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"Johnston Street, Fitzroy, VIC 3065"
17630203,580.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"5 St David Street, Fitzroy, VIC 3065"
17632557,500.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"353 Napier Street, Fitzroy, VIC 3065"
17633211,585.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"416 Gore Street, Fitzroy, VIC 3065"
17633918,380.0,1,1,1,Studio,fitzroy,2025,2,"74 Nicholson Street, Fitzroy, VIC 3065"
17636394,545.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"338 Gore Street, Fitzroy, VIC 3065"
17639277,750.0,2,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"150 Kerr Street, Fitzroy, VIC 3065"
17639954,625.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"272 Young Street, Fitzroy, VIC 3065"
17643288,750.0,2,1,2,House,fitzroy,2025,2,"Fitzroy Street, Fitzroy, VIC 3065"
17643466,1150.0,3,1,2,House,fitzroy,2025,2,", Fitzroy, VIC 3065"
17643768,350.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"23 George Street, Fitzroy, VIC 3065"
17645511,400.0,1,1,1,Studio,fitzroy,2025,2,"23 George Street, Fitzroy, VIC 3065"
17651380,600.0,1,1,1,Apartment / Unit / Flat,fitzroy,2025,2,"120 Johnston Street, Fitzroy, VIC 3065"
16709223,695.0,4,2,2,House,yea,2025,2,"Killingworth Road, Yea, VIC 3717"
17042889,550.0,4,2,2,House,yea,2025,2,"William Hovell Way, Yea, VIC 3717"
17598314,395.0,2,2,1,House,yea,2025,2,"Whatton Place, Yea, VIC 3717"
17654261,445.0,3,2,2,House,yea,2025,2,"A Beckett Street, Yea, VIC 3717"
17655927,450.0,3,1,1,House,yea,2025,2,"Raglan Street, Yea, VIC 3717"
17540753,430.0,2,1,1,Apartment / Unit / Flat,frankston north,2025,2,"186 Frankston Dandenong Road Frankston, North, VIC 3200"
17556510,510.0,3,1,1,House,frankston north,2025,2,"Hodgins Crescent Frankston, North, VIC 3200"
17561744,500.0,3,1,2,House,frankston north,2025,2,"Excelsior Drive Frankston, North, VIC 3200"
17577953,495.0,3,1,1,House,frankston north,2025,2,"Norfolk Crescent Frankston, North, VIC 3200"
17582556,350.0,1,1,1,Studio,frankston north,2025,2,"13 Pine Street Frankston, North, VIC 3200"
17582954,520.0,3,1,2,House,frankston north,2025,2,"Excelsior Drive Frankston, North, VIC 3200"
17590378,500.0,3,1,1,House,frankston north,2025,2,"52a Pine Street Frankston, North, VIC 3200"
17592336,525.0,3,1,2,House,frankston north,2025,2,"Bursaria Cres Frankston, North, VIC 3200"
17596311,460.0,3,1,1,House,frankston north,2025,2,"Excelsior Drive Frankston, North, VIC 3200"
17598715,490.0,3,1,2,House,frankston north,2025,2,"Telopea Court Frankston, North, VIC 3200"
17602701,1000.0,3,2,2,House,frankston south,2025,2,"Bartlett Street Frankston, South, VIC 3199"
17603487,640.0,3,2,7,House,frankston,2025,2,"Lochaber Avenue, Frankston, VIC 3199"
17603491,770.0,4,2,2,House,seaford-carrum downs,2025,2,"Harold St, Seaford, VIC 3198"
17606927,475.0,3,1,1,Villa,frankston north,2025,2,"9 Monterey Boulevard Frankston, North, VIC 3200"
17607436,495.0,3,1,1,House,frankston north,2025,2,"Excelsior Drive Frankston, North, VIC 3200"
17607840,550.0,3,1,1,House,frankston,2025,2,"Frankston Flinders Road, Frankston, VIC 3199"
17611819,460.0,2,1,1,Villa,frankston north,2025,2,"6 Karri Court Frankston, North, VIC 3200"
17612591,515.0,3,1,1,House,frankston north,2025,2,"Longleaf St Frankston, North, VIC 3200"
17613523,675.0,4,3,1,House,frankston north,2025,2,"73a Rosemary Crescent Frankston, North, VIC 3200"
17616385,490.0,3,1,1,House,frankston north,2025,2,"Moreton Street Frankston, North, VIC 3200"
15128657,475.0,2,1,2,House,tawonga south,2025,2,"Heberles Road Tawonga, South, VIC 3698"
17414888,350.0,1,1,1,Apartment / Unit / Flat,tawonga south,2025,2,"Heberles Road Tawonga, South, VIC 3698"
17489146,370.0,2,1,2,Apartment / Unit / Flat,tawonga south,2025,2,"1 Heberles Road Tawonga, South, VIC 3698"
17606018,510.0,2,2,2,Townhouse,bright,2025,2,"11 Toorak Road, Bright, VIC 3741"
17614662,700.0,4,2,2,House,bright,2025,2,"Leader Reef Drive, Bright, VIC 3741"
17615188,400.0,2,1,1,Apartment / Unit / Flat,bright,2025,2,"3 Church Street, Bright, VIC 3741"
17618052,560.0,3,2,2,House,bright,2025,2,"Delany Avenue, Bright, VIC 3741"
17620219,325.0,1,1,1,Apartment / Unit / Flat,bright,2025,2,"7 Orana Avenue, Bright, VIC 3741"
14713039,320.0,1,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"64 Western Beach Road, Geelong, VIC 3220"
15363355,500.0,2,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"238 La Trobe Terrace, Geelong, VIC 3220"
17417671,590.0,2,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"18 Malone Street, Geelong, VIC 3220"
17532458,575.0,3,2,2,Townhouse,geelong-newcombe,2025,2,"Merchant Place, Geelong, VIC 3220"
17601844,520.0,3,1,2,House,geelong-newcombe,2025,2,"Kilgour Street, Geelong, VIC 3220"
17605177,1250.0,5,4,2,House,geelong-newcombe,2025,2,"Yarra Street, Geelong, VIC 3220"
17612735,510.0,3,1,1,House,geelong-newcombe,2025,2,"Swanston Street, Geelong, VIC 3220"
17617150,390.0,2,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"63 Swanston Street, Geelong, VIC 3220"
17617556,560.0,3,2,1,House,geelong-newcombe,2025,2,"Mckillop Street, Geelong, VIC 3220"
17617772,500.0,3,1,1,House,geelong-newcombe,2025,2,"448 Ryrie Street, Geelong, VIC 3220"
17629444,490.0,1,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"4 Yarra Street, Geelong, VIC 3220"
17630061,550.0,2,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"18 Malone Street, Geelong, VIC 3220"
17632388,640.0,3,2,2,House,geelong-newcombe,2025,2,"Little Ryrie Street, Geelong, VIC 3220"
17632621,345.0,1,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"Kilgour Street, Geelong, VIC 3220"
17632642,745.0,3,2,2,Apartment / Unit / Flat,geelong-newcombe,2025,2,"44 Ryrie Street, Geelong, VIC 3220"
17637443,740.0,3,2,2,Townhouse,geelong-newcombe,2025,2,"3b Mont Albert Road, Geelong, VIC 3220"
17640637,350.0,2,1,1,Apartment / Unit / Flat,geelong-newcombe,2025,2,"72 Bellerine Street, Geelong, VIC 3220"
17641801,580.0,3,2,2,Apartment / Unit / Flat,geelong-newcombe,2025,2,"252 Ryrie Street, Geelong, VIC 3220"
17642255,485.0,3,1,1,House,geelong-newcombe,2025,2,"Ryrie Street, Geelong, VIC 3220"
17643941,670.0,3,2,2,House,geelong-newcombe,2025,2,"Collins Place, Geelong, VIC 3220"
17579090,420.0,2,1,1,House,herne hill-geelong west,2025,2,"113 Elizabeth Street Geelong, West, VIC 3218"
17580142,490.0,4,1,2,House,herne hill-geelong west,2025,2,"Shannon Avenue Geelong, West, VIC 3218"
17628831,380.0,1,1,1,Apartment / Unit / Flat,herne hill-geelong west,2025,2,"139 Weller Street Geelong, West, VIC 3218"
17630409,680.0,4,2,2,House,herne hill-geelong west,2025,2,"French Street Geelong, West, VIC 3218"
17631134,500.0,2,1,2,Apartment / Unit / Flat,herne hill-geelong west,2025,2,"128 Elizabeth Street Geelong, West, VIC 3218"
17631310,385.0,2,1,1,Apartment / Unit / Flat,herne hill-geelong west,2025,2,"26 Preston Street Geelong, West, VIC 3218"
17631739,650.0,3,2,2,House,herne hill-geelong west,2025,2,"Avon Street Geelong, West, VIC 3218"
17632387,620.0,3,2,1,Townhouse,herne hill-geelong west,2025,2,"1d Lupton Street Geelong, West, VIC 3218"
17633379,540.0,2,1,1,Apartment / Unit / Flat,herne hill-geelong west,2025,2,"16 Mcnicol Street Geelong, West, VIC 3218"
17634627,600.0,3,1,2,House,herne hill-geelong west,2025,2,"Albert Street Geelong, West, VIC 3218"
17639087,650.0,3,2,2,Townhouse,herne hill-geelong west,2025,2,"21 Ann Street Geelong, West, VIC 3218"
17640127,490.0,2,1,2,Apartment / Unit / Flat,herne hill-geelong west,2025,2,"124 Aberdeen Street Geelong, West, VIC 3218"
17641733,730.0,4,2,2,House,herne hill-geelong west,2025,2,"Candover Street Geelong, West, VIC 3218"
17642554,480.0,2,1,2,House,herne hill-geelong west,2025,2,"Yuille Street Geelong, West, VIC 3218"
17642738,390.0,2,1,1,Apartment / Unit / Flat,herne hill-geelong west,2025,2,"65 Church Street Geelong, West, VIC 3218"
17647872,530.0,3,1,2,House,herne hill-geelong west,2025,2,"Mcdougall Street Geelong, West, VIC 3218"
17649210,510.0,2,1,1,Townhouse,herne hill-geelong west,2025,2,"Emerald Street Geelong, West, VIC 3218"
17651214,500.0,2,1,2,House,herne hill-geelong west,2025,2,"7a Collins Street Geelong, West, VIC 3218"
17651799,520.0,4,1,2,House,herne hill-geelong west,2025,2,"Weller Street Geelong, West, VIC 3218"
